fiyat;marka;seri;model;yil;km;vites;yakit;kasa;renk;motorHacmi;motorGucu;cekis;yakitTuketimi;yakitDeposu;boyaDegisen;takas;kimden
373.000 TL;Renault;Clio;1.4 Authentique;2006;191.000 km;Düz;LPG & Benzin;Sedan;Gri (Gümüş);1390 cc;75 hp;Önden Çekiş;7,1 lt;50 lt;1 değişen, 1 boyalı;Takasa Uygun;Galeriden
542.000 TL;Renault;Clio;1.2 Joy;2014;99.000 km;Düz;Benzin;Hatchback/5;Kırmızı;1149 cc;75 hp;Önden Çekiş;5,5 lt;45 lt;Tamamı orjinal;-;Sahibinden
205.000 TL;Renault;Clio;1.6 RXT;2000;276.000 km;Düz;LPG & Benzin;Hatchback/5;Mavi;1598 cc;90 hp;Önden Çekiş;7,2 lt;50 lt;Belirtilmemiş;-;Sahibinden
625.900 TL;Renault;Clio;1.0 SCe Joy;2022;53.100 km;Düz;Benzin;Hatchback/5;Beyaz;999 cc;65 hp;Önden Çekiş;4,9 lt;42 lt;Tamamı orjinal;Takasa Uygun;Galeriden
570.000 TL;Renault;Clio;1.5 dCi Joy;2016;130.000 km;Düz;Dizel;Hatchback/5;Beyaz;1461 cc;75 hp;Önden Çekiş;3,6 lt;45 lt;3 boyalı;Takasa Uygun Değil;Sahibinden
695.000 TL;Renault;Clio;1.5 dCi Touch;2017;92.000 km;Düz;Dizel;Hatchback/5;Beyaz;1461 cc;90 hp;Önden Çekiş;3,6 lt;45 lt;1 boyalı;-;Sahibinden
870.750 TL;Renault;Clio;1.0 TCe Touch;2022;6.100 km;Otomatik;Benzin;Hatchback/5;Füme;999 cc;90 hp;Önden Çekiş;5 lt;42 lt;Tamamı orjinal;Takasa Uygun;Galeriden
870.750 TL;Renault;Clio;1.0 TCe Touch;2022;6.100 km;Otomatik;Benzin;Hatchback/5;Turuncu;999 cc;90 hp;Önden Çekiş;5 lt;42 lt;Tamamı orjinal;Takasa Uygun;Galeriden
354.000 TL;Renault;Clio;1.5 dCi Authentique;2007;192.800 km;Düz;Dizel;Sedan;Beyaz;1461 cc;65 hp;Önden Çekiş;5 lt;50 lt;1 değişen;-;Sahibinden
459.000 TL;Renault;Clio;1.2 Expression;2008;184.000 km;Yarı Otomatik;LPG & Benzin;Hatchback/5;Gri (Gümüş);1149 cc;80 hp;Önden Çekiş;5,6 lt;55 lt;Belirtilmemiş;Takasa Uygun Değil;Galeriden
708.000 TL;Renault;Clio;1.0 TCe Touch;2020;42.000 km;Düz;Benzin;Hatchback/5;Lacivert;999 cc;90 hp;Önden Çekiş;5 lt;42 lt;Tamamı orjinal;Takasa Uygun Değil;Sahibinden
630.000 TL;Renault;Clio;1.2 Joy;2017;102.000 km;Düz;Benzin;Hatchback/5;Beyaz;1149 cc;75 hp;Önden Çekiş;5,5 lt;45 lt;Belirtilmemiş;Takasa Uygun;Galeriden
535.000 TL;Renault;Clio;1.5 dCi SportTourer Joy;2015;202.000 km;Düz;Dizel;Station wagon;Beyaz;1461 cc;75 hp;Önden Çekiş;4 lt;45 lt;Belirtilmemiş;Takasa Uygun Değil;Sahibinden
260.000 TL;Renault;Clio;1.4 RNA;2001;145.000 km;Düz;LPG & Benzin;Sedan;Füme;1390 cc;75 hp;Önden Çekiş;7,1 lt;50 lt;Belirtilmemiş;Takasa Uygun Değil;Galeriden
455.000 TL;Renault;Clio;1.4 Authentique;2006;90.000 km;Düz;LPG & Benzin;Sedan;Bordo;1390 cc;75 hp;Önden Çekiş;7,1 lt;50 lt;Belirtilmemiş;Takasa Uygun Değil;Galeriden
870.750 TL;Renault;Clio;1.0 TCe Touch;2022;6.100 km;Otomatik;Benzin;Hatchback/5;Kırmızı;999 cc;90 hp;Önden Çekiş;5 lt;42 lt;Tamamı orjinal;Takasa Uygun;Galeriden
365.000 TL;Renault;Clio;1.6 RTE;1999;283.000 km;Düz;LPG & Benzin;Hatchback/5;Lacivert;1598 cc;90 hp;Önden Çekiş;7,2 lt;50 lt;1 değişen;-;Sahibinden
360.000 TL;Renault;Clio;1.6 Dynamique;2003;252.000 km;Düz;LPG & Benzin;Sedan;Gri;1598 cc;105 hp;Önden Çekiş;6,8 lt;50 lt;2 değişen;Takasa Uygun;Sahibinden
715.000 TL;Renault;Clio;1.5 dCi Icon;2018;141.500 km;Yarı Otomatik;Dizel;Hatchback/5;Kırmızı;1461 cc;90 hp;Önden Çekiş;3,7 lt;45 lt;Belirtilmemiş;Takasa Uygun;Galeriden
785.000 TL;Renault;Clio;1.5 dCi Icon;2017;98.000 km;Yarı Otomatik;Dizel;Hatchback/5;Siyah;1461 cc;90 hp;Önden Çekiş;3,7 lt;45 lt;Belirtilmemiş;-;Sahibinden
645.000 TL;Renault;Clio;1.5 dCi Icon;2014;160.000 km;Yarı Otomatik;Dizel;Hatchback/5;Bordo;1461 cc;90 hp;Önden Çekiş;3,7 lt;45 lt;4 boyalı;Takasa Uygun Değil;Galeriden
200.000 TL;Renault;Clio;1.4 RNA;2000;215.000 km;Düz;Benzin;Sedan;Gri (Gümüş);1390 cc;75 hp;Önden Çekiş;7,1 lt;50 lt;Belirtilmemiş;-;Sahibinden
850.000 TL;Renault;Clio;1.0 TCe Touch;2022;9.800 km;Otomatik;Benzin;Hatchback/5;Beyaz;999 cc;90 hp;Önden Çekiş;5 lt;42 lt;Tamamı orjinal;Takasa Uygun;Sahibinden
229.000 TL;Renault;Clio;1.4 RNA;2000;217.000 km;Düz;LPG & Benzin;Sedan;Beyaz;1390 cc;75 hp;Önden Çekiş;7,1 lt;50 lt;Belirtilmemiş;Takasa Uygun Değil;Galeriden
569.500 TL;Renault;Clio;1.2 Icon;2013;111.565 km;Düz;Benzin;Hatchback/5;Beyaz;1149 cc;75 hp;Önden Çekiş;5,5 lt;45 lt;3 boyalı;-;Sahibinden
278.000 TL;Renault;Clio;1.6 RTE;2000;298.000 km;Düz;LPG & Benzin;Hatchback/5;Gri (metalik);1598 cc;90 hp;Önden Çekiş;7,2 lt;50 lt;1 değişen, 11 boyalı;Takasa Uygun;Sahibinden
560.000 TL;Renault;Clio;1.5 dCi Icon;2014;151.000 km;Düz;Dizel;Hatchback/5;Kırmızı;1461 cc;90 hp;Önden Çekiş;3,6 lt;45 lt;4 boyalı;-;Sahibinden
369.500 TL;Renault;Clio;1.5 dCi Alize;2006;186.000 km;Düz;Dizel;Sedan;Gri;1461 cc;80 hp;Önden Çekiş;4,7 lt;50 lt;Belirtilmemiş;-;Sahibinden
575.000 TL;Renault;Clio;1.5 dCi Icon;2013;163.000 km;Düz;Dizel;Hatchback/5;Beyaz;1461 cc;90 hp;Önden Çekiş;3,6 lt;45 lt;Tamamı orjinal;-;Sahibinden
345.000 TL;Renault;Clio;1.4 Alize;2006;220.000 km;Düz;LPG & Benzin;Sedan;Gri (Gümüş);1390 cc;98 hp;Önden Çekiş;7 lt;50 lt;2 değişen, 2 boyalı;Takasa Uygun;Galeriden
690.000 TL;Renault;Clio;1.5 dCi Icon;2015;98.536 km;Yarı Otomatik;Dizel;Hatchback/5;Beyaz;1461 cc;90 hp;Önden Çekiş;3,7 lt;45 lt;Tamamı orjinal;-;Sahibinden
589.950 TL;Renault;Clio;1.5 dCi Joy;2014;163.540 km;Düz;Dizel;Hatchback/5;Beyaz;1461 cc;75 hp;Önden Çekiş;3,6 lt;45 lt;Tamamı orjinal;-;Sahibinden
405.000 TL;Renault;Clio;1.4 Alize;2006;120.000 km;Düz;Benzin;Sedan;Gri;1390 cc;75 hp;Önden Çekiş;7,1 lt;50 lt;2 değişen, 1 boyalı;-;Sahibinden
565.000 TL;Renault;Clio;1.5 dCi Touch;2015;143.000 km;Düz;Dizel;Hatchback/5;Beyaz;1461 cc;90 hp;Önden Çekiş;3,6 lt;45 lt;2 boyalı;Takasa Uygun Değil;Galeriden
599.000 TL;Renault;Clio;1.5 dCi Touch;2017;115.000 km;Yarı Otomatik;Dizel;Hatchback/5;Beyaz;1461 cc;90 hp;Önden Çekiş;3,7 lt;45 lt;2 değişen, 1 boyalı;Takasa Uygun;Galeriden
369.500 TL;Renault;Clio;1.4 Authentique;2004;203.000 km;Düz;LPG & Benzin;Sedan;Yeşil (metalik);1390 cc;75 hp;Önden Çekiş;7,1 lt;50 lt;1 değişen;Takasa Uygun;Galeriden
759.900 TL;Renault;Clio;1.0 TCe Joy;2021;50.000 km;Otomatik;Benzin;Hatchback/5;Beyaz;999 cc;100 hp;Önden Çekiş;5 lt;42 lt;Tamamı orjinal;Takasa Uygun;Galeriden
358.500 TL;Renault;Clio;1.2 Authentique;2005;181.000 km;Düz;Benzin;Hatchback/5;Gri (Gümüş);1149 cc;75 hp;Önden Çekiş;5,9 lt;55 lt;Belirtilmemiş;Takasa Uygun;Galeriden
340.000 TL;Renault;Clio;1.5 dCi Alize;2006;190.000 km;Düz;Dizel;Sedan;Gri (Gümüş);1461 cc;65 hp;Önden Çekiş;4,7 lt;50 lt;1 değişen, 9 boyalı;Takasa Uygun;Galeriden
595.000 TL;Renault;Clio;1.5 dCi Touch;2018;243.000 km;Yarı Otomatik;Dizel;Hatchback/5;Beyaz;1461 cc;90 hp;Önden Çekiş;3,7 lt;45 lt;Belirtilmemiş;Takasa Uygun;Galeriden
430.000 TL;Renault;Clio;1.5 dCi Authentique;2008;391.000 km;Düz;Dizel;Sedan;Gri (Gümüş);1461 cc;65 hp;Önden Çekiş;5 lt;50 lt;Belirtilmemiş;Takasa Uygun;Galeriden
470.000 TL;Renault;Clio;1.2 Extreme;2008;150.000 km;Yarı Otomatik;Benzin;Hatchback/5;Gri;1149 cc;80 hp;Önden Çekiş;5,6 lt;55 lt;Belirtilmemiş;Takasa Uygun;Galeriden
619.900 TL;Renault;Clio;0.9 TCe Joy;2019;85.500 km;Düz;Benzin;Hatchback/5;Gri;898 cc;90 hp;Önden Çekiş;5 lt;45 lt;Belirtilmemiş;Takasa Uygun;Galeriden
597.500 TL;Renault;Clio;1.5 dCi Joy;2018;86.500 km;Düz;Dizel;Hatchback/5;Beyaz;1461 cc;75 hp;Önden Çekiş;3,6 lt;45 lt;Belirtilmemiş;Takasa Uygun;Galeriden
669.500 TL;Renault;Clio;1.5 dCi SportTourer Touch;2018;117.500 km;Yarı Otomatik;Dizel;Station wagon;Beyaz;1461 cc;90 hp;Önden Çekiş;3,7 lt;45 lt;Belirtilmemiş;Takasa Uygun;Galeriden
624.500 TL;Renault;Clio;1.5 dCi SportTourer Touch;2018;151.500 km;Yarı Otomatik;Dizel;Station wagon;Beyaz;1461 cc;90 hp;Önden Çekiş;3,7 lt;45 lt;Belirtilmemiş;Takasa Uygun;Galeriden
709.000 TL;Renault;Clio;1.5 dCi Icon;2018;110.000 km;Yarı Otomatik;Dizel;Hatchback/5;Beyaz;1461 cc;90 hp;Önden Çekiş;3,7 lt;45 lt;Belirtilmemiş;Takasa Uygun;Galeriden
462.500 TL;Renault;Clio;1.5 dCi SportTourer Joy;2017;284.000 km;Düz;Dizel;Station wagon;Beyaz;1461 cc;75 hp;Önden Çekiş;3,6 lt;45 lt;Belirtilmemiş;Takasa Uygun;Galeriden
325.750 TL;Renault;Clio;1.4 RXT;2001;356.000 km;Otomatik;LPG & Benzin;Hatchback/5;Beyaz;1390 cc;98 hp;Önden Çekiş;6,7 lt;50 lt;Belirtilmemiş;Takasa Uygun;Galeriden
621.000 TL;Renault;Clio;1.5 dCi Joy;2016;108.000 km;Düz;Dizel;Hatchback/5;Beyaz;1461 cc;75 hp;Önden Çekiş;3,6 lt;45 lt;6 boyalı;Takasa Uygun;Galeriden
710.000 TL;Renault;Clio;1.2 Touchrome;2017;35.000 km;Düz;Benzin;Hatchback/5;Bordo;1149 cc;75 hp;Önden Çekiş;5,5 lt;45 lt;Belirtilmemiş;Takasa Uygun;Galeriden
483.000 TL;Renault;Clio;1.5 dCi SportTourer Joy;2015;298.195 km;Düz;Dizel;Station wagon;Beyaz;1461 cc;75 hp;Önden Çekiş;4 lt;45 lt;2 değişen, 2 boyalı;Takasa Uygun;Yetkili Bayiden
610.000 TL;Renault;Clio;0.9 TCe Touch;2020;97.900 km;Düz;Benzin;Hatchback/5;Beyaz;898 cc;90 hp;Önden Çekiş;5 lt;45 lt;2 boyalı;Takasa Uygun;Galeriden
785.000 TL;Renault;Clio;1.5 dCi Touch;2018;68.000 km;Yarı Otomatik;Dizel;Hatchback/5;Kırmızı;1461 cc;90 hp;Önden Çekiş;3,7 lt;45 lt;Tamamı orjinal;Takasa Uygun;Galeriden
553.000 TL;Renault;Clio;1.6 Dynamique;2010;155.000 km;Otomatik;LPG & Benzin;Hatchback/5;Gri (Gümüş);1598 cc;110 hp;Önden Çekiş;7,5 lt;55 lt;Belirtilmemiş;Takasa Uygun Değil;Galeriden
635.950 TL;Renault;Clio;1.2 Joy;2018;64.000 km;Düz;Benzin;Hatchback/5;Füme;1149 cc;75 hp;Önden Çekiş;5,5 lt;45 lt;1 değişen, 5 boyalı;Takasa Uygun Değil;Galeriden
375.000 TL;Renault;Clio;1.2 Authentique;2006;210.000 km;Düz;Benzin;Hatchback/5;Gri;1149 cc;75 hp;Önden Çekiş;5,9 lt;55 lt;Belirtilmemiş;Takasa Uygun;Galeriden
572.000 TL;Renault;Clio;0.9 TCe Icon;2014;90.000 km;Düz;Benzin;Hatchback/5;Beyaz;898 cc;90 hp;Önden Çekiş;4,5 lt;45 lt;Belirtilmemiş;Takasa Uygun;Galeriden
720.000 TL;Renault;Clio;1.0 TCe Touch;2020;50.000 km;Otomatik;Benzin;Hatchback/5;Beyaz;999 cc;100 hp;Önden Çekiş;5 lt;42 lt;Belirtilmemiş;Takasa Uygun;Galeriden
534.500 TL;Renault;Clio;1.2 Joy;2013;75.000 km;Düz;Benzin;Hatchback/5;Siyah;1149 cc;75 hp;Önden Çekiş;5,5 lt;45 lt;Belirtilmemiş;Takasa Uygun;Galeriden
495.000 TL;Renault;Clio;1.2 Extreme;2011;125.000 km;Düz;Benzin;Hatchback/5;Füme;1149 cc;75 hp;Önden Çekiş;5,9 lt;55 lt;Tamamı orjinal;Takasa Uygun Değil;Sahibinden
410.000 TL;Renault;Clio;1.2 Extreme;2010;195.000 km;Düz;LPG & Benzin;Hatchback/5;Gri;1149 cc;75 hp;Önden Çekiş;5,9 lt;55 lt;Tamamı orjinal;Takasa Uygun;Sahibinden
695.000 TL;Renault;Clio;1.0 TCe Joy;2020;95.000 km;Otomatik;Benzin;Hatchback/5;Beyaz;999 cc;100 hp;Önden Çekiş;5 lt;42 lt;2 boyalı;Takasa Uygun;Galeriden
625.500 TL;Renault;Clio;1.5 dCi SportTourer Icon;2013;153.000 km;Düz;Dizel;Station wagon;Beyaz;1461 cc;90 hp;Önden Çekiş;3,6 lt;45 lt;1 değişen;Takasa Uygun;Sahibinden
310.000 TL;Renault;Clio;1.6 RTE;2000;300.000 km;Düz;LPG & Benzin;Hatchback/5;Mavi (metalik);1598 cc;90 hp;Önden Çekiş;7,2 lt;50 lt;Tamamı boyalı;Takasa Uygun;Galeriden
540.250 TL;Renault;Clio;1.2 Joy;2014;97.200 km;Düz;Benzin;Hatchback/5;Beyaz;1149 cc;75 hp;Önden Çekiş;5,5 lt;45 lt;11 boyalı;Takasa Uygun;Galeriden
644.950 TL;Renault;Clio;1.5 dCi Touch;2017;131.000 km;Yarı Otomatik;Dizel;Hatchback/5;Beyaz;1461 cc;90 hp;Önden Çekiş;3,7 lt;45 lt;Tamamı orjinal;Takasa Uygun Değil;Sahibinden
580.000 TL;Renault;Clio;1.2 Joy;2018;61.500 km;Düz;Benzin;Hatchback/5;Beyaz;1149 cc;75 hp;Önden Çekiş;5,5 lt;45 lt;Tamamı orjinal;-;Sahibinden
720.000 TL;Renault;Clio;0.9 TCe Joy;2020;47.000 km;Düz;Benzin;Hatchback/5;Beyaz;898 cc;90 hp;Önden Çekiş;5 lt;45 lt;Tamamı orjinal;-;Sahibinden
420.000 TL;Renault;Clio;1.4 Authentique;2004;252.000 km;Düz;LPG & Benzin;Sedan;Beyaz;1390 cc;75 hp;Önden Çekiş;7,1 lt;50 lt;Tamamı orjinal;Takasa Uygun;Sahibinden
609.000 TL;Renault;Clio;1.5 dCi Touch;2019;105.000 km;Düz;Dizel;Hatchback/5;Kırmızı;1461 cc;90 hp;Önden Çekiş;3,6 lt;45 lt;1 değişen, 3 boyalı;-;Sahibinden
839.900 TL;Renault;Clio;1.0 TCe Joy;2021;59.999 km;Otomatik;Benzin;Hatchback/5;Beyaz;999 cc;90 hp;Önden Çekiş;5 lt;42 lt;Belirtilmemiş;-;Sahibinden
499.900 TL;Renault;Clio;1.5 dCi Joy;2015;380.000 km;Düz;Dizel;Hatchback/5;Beyaz;1461 cc;75 hp;Önden Çekiş;3,6 lt;45 lt;Tamamı orjinal;Takasa Uygun;Galeriden
325.000 TL;Renault;Clio;1.5 dCi Authentique;2005;270.000 km;Düz;Dizel;Sedan;Beyaz;1461 cc;65 hp;Önden Çekiş;4,7 lt;50 lt;Belirtilmemiş;Takasa Uygun;Galeriden
215.000 TL;Renault;Clio;1.4 RXT;2001;205.000 km;Düz;LPG & Benzin;Hatchback/5;Gri (Gümüş);1390 cc;98 hp;Önden Çekiş;6,7 lt;50 lt;Belirtilmemiş;Takasa Uygun;Sahibinden
594.000 TL;Renault;Clio;1.5 dCi Joy;2018;201.000 km;Düz;Dizel;Hatchback/5;Beyaz;1461 cc;75 hp;Önden Çekiş;3,6 lt;45 lt;1 değişen;-;Sahibinden
249.000 TL;Renault;Clio;1.4 Expression;2002;232.000 km;Düz;LPG & Benzin;Sedan;Gri (Gümüş);1390 cc;75 hp;Önden Çekiş;7,1 lt;50 lt;Belirtilmemiş;Takasa Uygun;Sahibinden
312.000 TL;Renault;Clio;1.5 dCi Authentique;2003;341.000 km;Düz;Dizel;Hatchback/5;Kahverengi;1461 cc;65 hp;Önden Çekiş;4,3 lt;50 lt;Belirtilmemiş;Takasa Uygun Değil;Sahibinden
387.000 TL;Renault;Clio;1.4 Authentique;2007;250.000 km;Düz;LPG & Benzin;Sedan;Gri;1390 cc;75 hp;Önden Çekiş;7,1 lt;50 lt;2 değişen, 11 boyalı;-;Sahibinden
839.000 TL;Renault;Clio;0.9 TCe Joy;2020;78.500 km;Düz;Benzin;Hatchback/5;Kırmızı;898 cc;90 hp;Önden Çekiş;5 lt;45 lt;3 değişen;Takasa Uygun;Sahibinden
215.000 TL;Renault;Clio;1.4 RNA;2000;326.000 km;Düz;LPG & Benzin;Sedan;Lacivert;1390 cc;75 hp;Önden Çekiş;7,1 lt;50 lt;2 değişen, 9 boyalı;-;Sahibinden
640.000 TL;Renault;Clio;1.0 SCe Joy;2022;25.000 km;Düz;Benzin;Hatchback/5;Beyaz;999 cc;65 hp;Önden Çekiş;4,9 lt;42 lt;Belirtilmemiş;-;Sahibinden
545.000 TL;Renault;Clio;1.5 dCi Joy;2016;171.000 km;Düz;Dizel;Hatchback/5;Beyaz;1461 cc;75 hp;Önden Çekiş;3,6 lt;45 lt;2 değişen, 2 boyalı;Takasa Uygun;Galeriden
259.000 TL;Renault;Clio;1.4 RXT;2002;206.000 km;Otomatik;LPG & Benzin;Hatchback/5;Lacivert;1390 cc;98 hp;Önden Çekiş;6,7 lt;50 lt;9 boyalı;Takasa Uygun;Sahibinden
525.000 TL;Renault;Clio;1.2 Extreme;2011;94.000 km;Düz;Benzin;Hatchback/5;Beyaz;1149 cc;75 hp;Önden Çekiş;5,9 lt;55 lt;1 değişen, 1 boyalı;Takasa Uygun;Sahibinden
733.000 TL;Renault;Clio;1.5 dCi Icon;2015;90.200 km;Yarı Otomatik;Dizel;Hatchback/5;Beyaz;1461 cc;90 hp;Önden Çekiş;3,7 lt;45 lt;Belirtilmemiş;Takasa Uygun Değil;Sahibinden
643.000 TL;Renault;Clio;1.5 dCi Icon;2016;98.000 km;Düz;Dizel;Hatchback/5;Beyaz;1461 cc;90 hp;Önden Çekiş;3,6 lt;45 lt;Tamamı orjinal;Takasa Uygun;Sahibinden
485.000 TL;Renault;Clio;0.9 TCe Icon;2013;162.000 km;Düz;Benzin;Hatchback/5;Gri (Gümüş);898 cc;90 hp;Önden Çekiş;4,5 lt;45 lt;Belirtilmemiş;-;Sahibinden
235.000 TL;Renault;Clio;1.4 Expression;2002;250.000 km;Düz;LPG & Benzin;Sedan;Gri (Gümüş);1390 cc;75 hp;Önden Çekiş;7,1 lt;50 lt;Tamamı orjinal;-;Sahibinden
791.000 TL;Renault;Clio;1.0 TCe Touch;2023;9.000 km;Düz;Benzin;Hatchback/5;Kırmızı;1200 cm3' e kadar;76 - 100 HP;Önden Çekiş;-;-;Belirtilmemiş;Takasa Uygun;Sahibinden
355.000 TL;Renault;Clio;1.4 Authentique;2007;159.000 km;Düz;Benzin;Sedan;Gri (Gümüş);1390 cc;98 hp;Önden Çekiş;7,3 lt;50 lt;2 değişen, 3 boyalı;Takasa Uygun Değil;Sahibinden
440.000 TL;Renault;Clio;1.5 dCi Extreme;2009;232.000 km;Düz;Dizel;Hatchback/5;Gri (Gümüş);1461 cc;65 hp;Önden Çekiş;4,9 lt;55 lt;Belirtilmemiş;-;Sahibinden
395.000 TL;Renault;Clio;1.4 RXT;2002;192.000 km;Düz;LPG & Benzin;Hatchback/5;Gri (Gümüş);1390 cc;98 hp;Önden Çekiş;6,7 lt;50 lt;2 boyalı;-;Sahibinden
250.000 TL;Renault;Clio;1.5 dCi Authentique;2003;315.000 km;Düz;Dizel;Sedan;Gri (Gümüş);1461 cc;65 hp;Önden Çekiş;4,7 lt;50 lt;4 boyalı;Takasa Uygun;Sahibinden
230.000 TL;Renault;Clio;-;2000;366.666 km;Düz;LPG & Benzin;Sedan;Gri;1390 cc;98 hp;Önden Çekiş;7 lt;50 lt;4 değişen, 9 boyalı;Takasa Uygun;Sahibinden
405.000 TL;Renault;Clio;1.4 Authentique;2004;170.000 km;Düz;LPG & Benzin;Sedan;Gri;1390 cc;75 hp;Önden Çekiş;7,1 lt;50 lt;Tamamı orjinal;-;Sahibinden
450.000 TL;Renault;Clio;1.2 Extreme;2008;149.000 km;Düz;Benzin;Hatchback/5;Turuncu;1149 cc;75 hp;Önden Çekiş;5,9 lt;55 lt;3 boyalı;Takasa Uygun;Sahibinden
689.000 TL;Renault;Clio;1.5 dCi SportTourer Icon;2015;133.500 km;Yarı Otomatik;Dizel;Station wagon;Beyaz;1461 cc;90 hp;Önden Çekiş;3,7 lt;45 lt;Tamamı orjinal;Takasa Uygun Değil;Sahibinden
845.000 TL;Renault;Clio;1.5 dCi SportTourer Icon;2018;108.000 km;Yarı Otomatik;Dizel;Station wagon;Beyaz;1461 cc;90 hp;Önden Çekiş;3,7 lt;45 lt;Tamamı orjinal;-;Sahibinden
673.000 TL;Renault;Clio;1.5 dCi Joy;2017;140.000 km;Düz;Dizel;Hatchback/5;Siyah;1461 cc;75 hp;Önden Çekiş;3,6 lt;45 lt;1 değişen, 1 boyalı;Takasa Uygun Değil;Sahibinden
325.000 TL;Renault;Clio;1.4 RTA;2001;211.000 km;Düz;LPG & Benzin;Hatchback/5;Mavi;1390 cc;75 hp;Önden Çekiş;6,8 lt;50 lt;8 boyalı;Takasa Uygun;Sahibinden
649.000 TL;Renault;Clio;1.5 dCi Joy;2017;86.000 km;Düz;Dizel;Hatchback/5;Beyaz;1461 cc;75 hp;Önden Çekiş;3,6 lt;45 lt;Belirtilmemiş;Takasa Uygun Değil;Galeriden
690.000 TL;Renault;Clio;0.9 TCe Joy;2019;76.603 km;Düz;Benzin;Hatchback/5;Kırmızı;898 cc;90 hp;Önden Çekiş;5 lt;45 lt;Tamamı orjinal;Takasa Uygun Değil;Galeriden
352.000 TL;Renault;Clio;1.4 Authentique;2003;184.000 km;Düz;LPG & Benzin;Sedan;Gri (Gümüş);1390 cc;75 hp;Önden Çekiş;7,1 lt;50 lt;Belirtilmemiş;Takasa Uygun;Galeriden
330.000 TL;Renault;Clio;1.5 dCi Authentique;2008;230.000 km;Düz;Dizel;Hatchback/5;Gri (Gümüş);1461 cc;80 hp;Önden Çekiş;4,8 lt;55 lt;Belirtilmemiş;Takasa Uygun;Galeriden
510.000 TL;Renault;Clio;0.9 TCe Sport Tourer Joy;2019;69.500 km;Düz;Benzin;Hatchback/5;Beyaz;898 cc;90 hp;Önden Çekiş;5 lt;45 lt;Belirtilmemiş;Takasa Uygun Değil;Sahibinden
730.000 TL;Renault;Clio;1.5 dCi Touch;2017;107.000 km;Yarı Otomatik;Dizel;Hatchback/5;Beyaz;1461 cc;90 hp;Önden Çekiş;3,7 lt;45 lt;2 boyalı;-;Sahibinden
750.000 TL;Renault;Clio;1.0 TCe Joy;2021;68.000 km;Otomatik;Benzin;Hatchback/5;Beyaz;999 cc;100 hp;Önden Çekiş;5 lt;42 lt;Belirtilmemiş;Takasa Uygun;Galeriden
570.000 TL;Renault;Clio;1.2 Icon;2014;76.000 km;Düz;Benzin;Hatchback/5;Beyaz;1149 cc;75 hp;Önden Çekiş;5,5 lt;45 lt;1 boyalı;-;Sahibinden
720.000 TL;Renault;Clio;1.0 TCe Joy;2021;108.000 km;Otomatik;Benzin;Hatchback/5;Beyaz;999 cc;100 hp;Önden Çekiş;5 lt;42 lt;Belirtilmemiş;Takasa Uygun;Galeriden
425.000 TL;Renault;Clio;1.2 Extreme;2008;224.000 km;Düz;LPG & Benzin;Hatchback/5;Kırmızı;1149 cc;75 hp;Önden Çekiş;5,9 lt;55 lt;2 boyalı;-;Sahibinden
390.000 TL;Renault;Clio;1.4 Authentique;2005;185.000 km;Düz;LPG & Benzin;Sedan;Gri;1390 cc;75 hp;Önden Çekiş;7,1 lt;50 lt;1 değişen;-;Sahibinden
309.000 TL;Renault;Clio;1.4 RNA;2000;340.000 km;Düz;LPG & Benzin;Hatchback/5;Kırmızı;-;-;-;-;-;Belirtilmemiş;#TAŞMA!;Sahibinden
415.000 TL;Renault;Clio;1.5 dCi Authentique;2008;207.000 km;Düz;Dizel;Hatchback/5;Gri;1461 cc;65 hp;Önden Çekiş;4,9 lt;55 lt;1 değişen, 3 boyalı;-;Sahibinden
380.000 TL;Renault;Clio;1.4 Authentique;2004;145.000 km;Düz;LPG & Benzin;Sedan;Gri (Gümüş);1390 cc;75 hp;Önden Çekiş;7,1 lt;50 lt;2 değişen;Takasa Uygun Değil;Sahibinden
730.000 TL;Renault;Clio;1.0 TCe Touch;2020;124.000 km;Otomatik;Benzin;Hatchback/5;Beyaz;999 cc;100 hp;Önden Çekiş;5 lt;42 lt;Tamamı orjinal;-;Sahibinden
315.000 TL;Renault;Clio;1.5 dCi Expression;2002;305.000 km;Düz;Dizel;Sedan;Bordo;1461 cc;65 hp;Önden Çekiş;4,7 lt;50 lt;1 değişen, 1 boyalı;-;Sahibinden
715.000 TL;Renault;Clio;0.9 TCe Sport Tourer Touch;2020;51.000 km;Düz;Benzin;Station wagon;Beyaz;898 cc;90 hp;Önden Çekiş;5,1 lt;45 lt;1 boyalı;Takasa Uygun Değil;Sahibinden
375.000 TL;Renault;Clio;1.2 Authentique;2005;220.000 km;Düz;Benzin;Hatchback/5;Kırmızı;1149 cc;75 hp;Önden Çekiş;5,9 lt;55 lt;1 değişen, 2 boyalı;Takasa Uygun Değil;Galeriden
390.000 TL;Renault;Clio;1.2 Authentique;2004;152.000 km;Düz;Benzin;Hatchback/5;Kırmızı;1149 cc;75 hp;Önden Çekiş;5,9 lt;55 lt;Belirtilmemiş;Takasa Uygun;Sahibinden
515.000 TL;Renault;Clio;1.5 dCi Expression;2009;150.000 km;Düz;Dizel;Hatchback/5;Kahverengi;1461 cc;85 hp;Önden Çekiş;4,4 lt;55 lt;3 boyalı;Takasa Uygun Değil;Sahibinden
